"Cleanup ID",Zone,State,Country,Latitude,Longitude,"Cleanup Type",Environment,"Cleanup Date","Group Name",Adults,Children,People,Pounds,"Distance mi","Area mi","# of bags","Grocery bags (plastic)","Other bags (plastic)","Beverage bottles (glass)","Beverage bottles (plastic)","Beverage cans","Beverage sachets/pouches","Bottle caps (metal)","Bottle caps (plastic)","Cigarette butts","Cups, Plates (foam)","Cups, Plates (paper)","Cups, Plates (plastic)","Food containers (foam)","Food containers (plastic)","Food wrappers (candy, chips, etc.)","Lids (plastic)","Straws/stirrers (plastic)","Utensils (plastic)","Lines, nets, traps, ropes, etc.","Foam dock pieces","Appliances (refrigerators, washers, etc.)","Construction materials",Tires,"6-Pack holders","Foam packaging","Other plastic bottles (oil, bleach, etc.)","Strapping bands",Balloons,Clothing,E-cigarettes,"Electronic waste (phones, batteries)","Footwear (shoes/slippers)","Paper bags","Tobacco products (lighters, cigar tips, wrap)",Toys,"Other plastic waste","Other waste (metal, paper, etc.)",Condoms,"Cotton bud sticks (swabs)",Diapers,"Gloves & masks (PPE)",Syringes,"Tampons & applicators","Plastic/foam pieces","Fishing buoys, pots & traps","Fishing net & pieces","Fishing line (1 yard/meter = 1 piece)","Rope (1 yard/meter = 1 piece)","Other plastic/foam packaging","Tobacco packaging/wrap","Cigar tips","Cigarette lighters",Fireworks,"Other tobacco (packaging, lighter, etc.)","Foam pieces","Glass pieces","Plastic pieces","Total Items Collected"
333706,"Sotenäs Municipality, Sweden","Västra Götaland County, Sweden",Sweden,58.4753689,11.3224804,land,saltwater,2024-08-19,,1,,1,15.00,0.00,0.00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348633,"Östersund Municipality, Sweden","Jamtland County, Sweden",Sweden,63.2002,14.60532493,land,inland,2024-03-01,"Rydde mned Bakarvgen FUs - Bakarvgen FUS - KNB",1,,1,0.50,0.01,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1
348780,"Vilhelmina Municipality, Sweden","Västerbotten County, Sweden",Sweden,65.39354,14.8537629,land,inland,2024-04-22,"Rydde  - Aglo - KNB",1,,1,0.50,0.01,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1
348982,"Arvika Municipality, Sweden","Varmland County, Sweden",Sweden,59.43436,12.68007092,land,inland,2024-05-07,"Rydde rundt Stenseth skole og nrliggende omrde til skolen - Stenseth skole - KNB",1,,1,0.50,0.01,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1
350084,"Vilhelmina Municipality, Sweden","Västerbotten County, Sweden",Sweden,65.39378,14.85588185,land,saltwater,2024-04-26,"Rydde  - KNB",109,,109,154.00,0.01,0.00,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1
350303,"Strömstad Municipality, Sweden","Västra Götaland County, Sweden",Sweden,59.06679,11.37073178,land,saltwater,2024-05-06,"Rydde  - Superrydderne fra Kongsten - KNB",1,,1,0.50,0.01,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1
350757,"Strömsund Municipality, Sweden","Jamtland County, Sweden",Sweden,64.15738,14.92655172,land,saltwater,2024-06-07,"ingy  Gro ryddet i Steinvika - KNB",1,,1,220.00,0.01,0.00,10,,,3,9,,,5,5,,,,,,,,,,,44,,,,,,,9,,,,,,1,,6,,6,5,,,,,,,1,,,,,,,,,,,,,,94
350813,"Härjedalen, Sweden","Jamtland County, Sweden",Sweden,62.01867,14.59343227,land,saltwater,2024-06-12,"Rydde  - KNB",20,,20,66.00,0.01,0.00,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1
353546,"Lysekil Municipality, Sweden","Västra Götaland County, Sweden",Sweden,58.275573,11.435558,land,saltwater,2025-01-16,,1,,1,4.40,0.00,0.00,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364705,"Stenungsund Municipality, Sweden","Västra Götaland County, Sweden",Sweden,58,12,land,saltwater,2024-09-21,"Noln samt nrliggande omrden enligt karta",4,14,18,220.00,0.10,0.00,22,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
364706,"Stockholm Municipality, Sweden","Stockholm County, Sweden",Sweden,59.36,18.09,land,saltwater,2024-09-21,"Brunsviken Skogsviks strand",2,15,17,60.00,0.10,0.00,6,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
364707,"Västerås Municipality, Sweden","Västmanland County, Sweden",Sweden,59.75,16.4,land,saltwater,2024-09-21,Eskiln,5,15,20,30.00,0.10,0.00,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
364708,"Gislaved Municipality, Sweden","Jonkoping County, Sweden",Sweden,57.283,13.63,land,saltwater,2024-09-21,Centrum/n,4,13,17,80.00,0.10,0.00,8,,,,,,,,,2,,,,,,2,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
364709,"Gislaved Municipality, Sweden","Jonkoping County, Sweden",Sweden,57.283,13.63,land,saltwater,2024-09-21,"Anderstorp centrum",3,12,15,70.00,0.10,0.00,7,1,,,,2,,,2,2,,,,,,2,1,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,12
