"Cleanup ID",Zone,State,Country,Latitude,Longitude,"Cleanup Type",Environment,"Cleanup Date","Group Name",Adults,Children,People,Pounds,"Distance mi","Area mi","# of bags","Grocery bags (plastic)","Other bags (plastic)","Beverage bottles (glass)","Beverage bottles (plastic)","Beverage cans","Beverage sachets/pouches","Bottle caps (metal)","Bottle caps (plastic)","Cigarette butts","Cups, Plates (foam)","Cups, Plates (paper)","Cups, Plates (plastic)","Food containers (foam)","Food containers (plastic)","Food wrappers (candy, chips, etc.)","Lids (plastic)","Straws/stirrers (plastic)","Utensils (plastic)","Lines, nets, traps, ropes, etc.","Foam dock pieces","Appliances (refrigerators, washers, etc.)","Construction materials",Tires,"6-Pack holders","Foam packaging","Other plastic bottles (oil, bleach, etc.)","Strapping bands",Balloons,Clothing,E-cigarettes,"Electronic waste (phones, batteries)","Footwear (shoes/slippers)","Paper bags","Tobacco products (lighters, cigar tips, wrap)",Toys,"Other plastic waste","Other waste (metal, paper, etc.)",Condoms,"Cotton bud sticks (swabs)",Diapers,"Gloves & masks (PPE)",Syringes,"Tampons & applicators","Plastic/foam pieces","Fishing buoys, pots & traps","Fishing net & pieces","Fishing line (1 yard/meter = 1 piece)","Rope (1 yard/meter = 1 piece)","Other plastic/foam packaging","Tobacco packaging/wrap","Cigar tips","Cigarette lighters",Fireworks,"Other tobacco (packaging, lighter, etc.)","Foam pieces","Glass pieces","Plastic pieces","Total Items Collected"
190046,"Općina Mali Lošinj, Croatia","Primorje-Gorski Kotar County, Croatia",Croatia,44.542857381686,14.464994972387,land,,2021-09-18,"Blue World Institute",16,1,17,33.07,0.62,0.00,3,,7,2,3,2,,16,13,3016,,3,,17,21,13,1,3,,,,,,1,,,,1,1,,,,,3,,,,,1,,,6,,,,,1,1,,1,7,,,1,,40,121,45,3347
194257,"Općina Mali Lošinj, Croatia","Primorje-Gorski Kotar County, Croatia",Croatia,44.52708,14.47986,land,,2021-09-25,,1,,1,0.01,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205155,"Općina Pula, Croatia","Istria County, Croatia",Croatia,44.90658,13.75872,land,,2021-11-05,,1,,1,0.01,0.04,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205156,"Općina Pula, Croatia","Istria County, Croatia",Croatia,44.90611,13.75839,land,,2021-11-05,,2,,2,3.00,0.00,0.00,,3,,1,1,,1,,70,,,,,,3,,1,1,4,,,,1,,,,,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,101
229216,"Općina Mali Lošinj, Croatia","Primorje-Gorski Kotar County, Croatia",Croatia,44.533689628376,14.466803655553,underwater,,2022-04-09,"""The Sea Knows, the Island Remembers"" cleanup event",116,3,119,4.50,0.62,0.00,200,90,,593,104,239,,5,,2,,77,,,,,2,,,,,,1,26,2,,,1,4,,,,,,,,,,,,,,,,,,6,,7,,2,,,,,,6,12,1179
229217,"Općina Mali Lošinj, Croatia","Primorje-Gorski Kotar County, Croatia",Croatia,44.531221001971,14.45109021745,underwater,,2022-04-10,"""The Sea Knows, the Island Remembers"" cleanup event",74,6,80,661.39,0.62,0.00,40,,7,137,19,20,,20,10,40,,,2,,15,20,13,3,3,,,,6,2,,,,5,,,,,,1,,,,,,,,,,,,1,,,4,10,,,5,,,100,155,100,698
229218,"Općina Mali Lošinj, Croatia","Primorje-Gorski Kotar County, Croatia",Croatia,44.5371176202,14.456594901683,land,,2022-04-09,"""The Sea Knows, the Island Remembers"" cleanup event (shoreline from Velopin beach to Borik beach)",211,30,241,2.82,2.49,0.00,90,34,52,6,6,1,12,32,106,156,,,1,20,3,76,21,46,5,,,,21,3,,,3,13,6,,,,,,,,,,,,,,5,,,2,35,4,21,6,41,,20,,,53,69,205,1084
233590,"Općina Zadar, Croatia","Zadar County, Croatia",Croatia,44.12721,15.21364,land,,2022-06-11,TOF,1,,1,0.37,0.01,0.00,,4,,,2,1,,,,,,,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
233713,"Općina Mali Lošinj, Croatia","Primorje-Gorski Kotar County, Croatia",Croatia,44.55554564,14.44282182,land,,2022-06-12,Fuk,1,,1,37.68,0.00,0.00,,2,5,,,,,,5,8,,,1,,,,,3,,4,,,2,,,,,,,,,,,,3,,29,4,,,,,,,24,,,,,,,,,,,,,,90
233731,"Općina Zadar, Croatia","Zadar County, Croatia",Croatia,44.1286,15.21535,watercraft,,2022-06-12,"Blue Butterfly",1,,1,0.07,0.00,0.00,,3,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
